"Main.Compilation"	"Project"	"Company"	"Stage"	"Type"	"Costs"	"Operating.Status"	"AEUB.Status"	"Startup"	"Value"	"Unit.Def"	"Description"	"Descr.Updated"	"Data.Source.Year"	"Data.Source"
"655"	"oilsandsreview.com Prognosis 2012"	"Sawn Lake"	"Andora Energy Corporation"	"SAGD Demonstration"	"SAGD"	"$15 million"	""	"Approved"	2013-07-01	"1400 "	"Barrels of bitumen per day"	"If the demonstration plant meets Andoras expectations, a full scale development would follow. The proposed project includes a single well pair designed for peak anticipated production rates of 750 barrels per day. A decision by Andora to proceed with the demonstration project will be deferred into 2010."	"Aug 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"664"	"oilsandsreview.com Prognosis 2012"	"Sawn Lake"	"Northern Alberta Oil Ltd."	"CSS Pilot"	"CSS"	""	""	"Approved"		"700 "	"Barrels of bitumen per day"	"Petrobank says it is awaiting regulatory approval to initiate cold production on its two well demonstration project to condition the reservoir prior to THAI operations."	"Mar 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"670"	"oilsandsreview.com Prognosis 2012"	"Dawson"	"Petrobank Energy And Resources Ltd."	"Experimental THAI Demonstration"	"THAI"	""	""	"Construction"	2013-07-01	"10000 "	"Barrels of bitumen per day"	"Based on this analysis, Petrobank has determined that the Dawson reservoir would benefit from being pre-conditioned for THAI® operations by producing conventional cold heavy oil from our current horizontal production wells. Petrobank may drill additional horizontal conventional production wells near the demonstration project area during this period to further pre-condition the reservoir for THAI® operations. We expect to begin the two-well THAI® demonstration project in 2013 and the full field THAI® development application is expected to be filed after the THAI® demonstration project is on production."	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"672"	"oilsandsreview.com Prognosis 2012"	"Dawson"	"Petrobank Energy And Resources Ltd."	"Phase 2"	"THAI"	""	""	"Announced"		"10000 "	"Barrels of bitumen per day"	"The environmental assessment and regulatory application associated with the Dawson commercial project are near completion. The applications to the ERCB and Alberta Environment are expected to be submitted later this year. We expect that the regulatory review cycle could take up to 18 months."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"679"	"oilsandsreview.com Prognosis 2012"	"Peace River"	"Royal Dutch Shell plc"	"Cadotte Lake"	"CSS"	""	""	"Operating"	1986-07-01	"12500 "	"Barrels of bitumen per day"	"Started in 1979 as an in-situ pilot."	"Dec 2011"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"681"	"oilsandsreview.com Prognosis 2012"	"Peace River"	"Royal Dutch Shell plc"	"Carmon Creek - Phase 1"	"Vertical Steam Drive"	"$3.45 billion"	""	"Application"	2015-07-01	"40000 "	"Barrels of bitumen per day"	"About 95 well pads and two central processing facilities would be required over the Projects expected 35-year operation. The proposed Project would include two central processing facilities, each with a capacity of 40 000 bbl/d, with associated facilities, thermal injection wells, production wells, disposal wells, utilities, and infrastructure."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"683"	"oilsandsreview.com Prognosis 2012"	"Peace River"	"Royal Dutch Shell plc"	"Carmon Creek - Phase 2"	"Vertical Steam Drive"	""	""	"Application"	2018-07-01	"40000 "	"Barrels of bitumen per day"	"Southern Pacific is analyzing results from its latest CSS test at Red Earth. The company says it will finalize future development plans by the end of Q2."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"689"	"oilsandsreview.com Prognosis 2012"	"Red Earth"	"Southern Pacific Resource Corp."	"Commercial"	"CSS"	""	""	"Announced"		"10000 "	"Barrels of bitumen per day"	"Re-activated Pilot June 2011."	"May 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"690"	"oilsandsreview.com Prognosis 2012"	"Red Earth"	"Southern Pacific Resource Corp."	"Pilot"	"CSS"	"$15 million"	""	"Operating"	2009-07-01	"1000 "	"Barrels of bitumen per day"	"Re-activated Pilot June 2011."	"May 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"692"	"oilsandsreview.com Prognosis 2012"	"Red Earth"	"Southern Pacific Resource Corp."	"Pilot Expansion"	"CSS"	""	""	"Announced"		"3000 "	"Barrels of bitumen per day"	"Regulatory application for pilot expansion project to be submitted second half of 2009."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"702"	"oilsandsreview.com Prognosis 2012"	"Axe Lake"	"Oilsands Quest Inc."	"Commercial"	"SAGD"	""	""	"On Hold"		"30000 "	"Barrels of bitumen per day"	"The proposed project will includec omponents typical of SAGD operations such as multi-well production pads of horizontal well pairs, a central processing facility, infield pipeline and flo-lines, roads, water source and disposal wells, an airstrip and a bitumen treatment facility that includes produced fluid separation, water recycling, steam generation and tank storage facilities. Options for road access, natural gas supply, electricity supply, diluent supply, and a product sales system are all under consideration."	"Jun 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"704"	"oilsandsreview.com Prognosis 2012"	"Axe Lake"	"Oilsands Quest Inc."	"Reservoir Test"	"In Situ"	""	""	"On Hold"	2008-07-01	"600 "	"Barrels of bitumen per day"	"Phase one of the testwill consider up to three test sites with one vertical steam injection well and five vertical observation wells per site. First steam injection is scheduled for September. The purpose of the first phase is to measure heat and fluid movement."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"706"	"oilsandsreview.com Prognosis 2012"	"Axe Lake"	"Oilsands Quest Inc."	"SAGD Pilot"	"SAGD"	"$25 million"	""	"On Hold"		""	"Barrels of bitumen per day"	"The primary objective of this test is to observe the ability of the Glacial Till overburden to act as a steam cap for SAGD operations in the Dina formation at the Axe Lake Project. Secondary objectives of this test are to confirm SAGD and the steam to injection rates as well as determine the optimal SAGD pressure for a commercial scale project."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"717"	"oilsandsreview.com Prognosis 2012"	"Horizon"	"Canadian Natural Resources Limited"	"Phase 1"	"Surface Mining"	"$9.7 billion"	""	"Operating"	2008-07-01	"135000 "	"Barrels of bitumen per day"	"Mining, Extraction & Upgrading Project, The Horizon Project Includes a Minesite, Truck and Shovel, Relocatable Ore Preparation Plant Using Crushers and Slurry Hydrotransport, Three Upgrading Trains, Delayed Coking Upgrader, Four Bitumen Processing Trains and Associated Utillities & Infrastructure, Water and Tailing Management Plans, and an Integrated Development and Reclamation Plan"	"Aug 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"719"	"oilsandsreview.com Prognosis 2012"	"Horizon"	"Canadian Natural Resources Limited"	"Phase 2A"	"Surface Mining"	""	""	"Approved"	2014-07-01	"10000 "	"Barrels of bitumen per day"	"OPP 5, extraction 3 and 4, combined hydrotreater, sulphur recovery adding 80,000 bbls per day of SCO capacity ($90 million-$150 million in 2011)."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"720"	"oilsandsreview.com Prognosis 2012"	"Horizon"	"Canadian Natural Resources Limited"	"Phase 2B"	"Surface Mining"	""	""	"Approved"		"45000 "	"Barrels of bitumen per day"	"OPP 5, extraction 3 and 4, combined hydrotreater, sulphur recovery adding 80,000 bbls per day of SCO capacity ($90 million-$150 million in 2011)."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"721"	"oilsandsreview.com Prognosis 2012"	"Horizon"	"Canadian Natural Resources Limited"	"Phase 3"	"Surface Mining"	""	""	"Approved"		"80000 "	"Barrels of bitumen per day"	"OPP 5, extraction 3 and 4, combined hydrotreater, sulphur recovery adding 80,000 bbls per day of SCO capacity ($90 million-$150 million in 2011)."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"723"	"oilsandsreview.com Prognosis 2012"	"Horizon"	"Canadian Natural Resources Limited"	"Tranche 2"	"Surface Mining"	""	""	"Operating"	2012-07-01	"5000 "	"Barrels of bitumen per day"	"Imperial Oil says that as of the end of Q2/2012 Kearl Phase 1 is 94 per cent complete, with construction 88 per cent complete. All modules fabricated in Korea and transported through North America have now arrived at site and are being reassembled and integrated into the plant."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"730"	"oilsandsreview.com Prognosis 2012"	"Kearl"	"Imperial Oil Limited"	"Phase 1"	"Surface Mining"	"$10.9 billion"	""	"Construction"	2012-07-01	"110000 "	"Barrels of bitumen per day"	"The Kearl project is envisioned to be developed in three phases and could ultimately produce more than 300,000 barrels a day of bitumen. The first phase of the project, expected to begin production in late 2012 with total production to average 110,000 barrels per day, is anticipated to cost about $8 billion or approximately $4.50 per barrel to construct."	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"732"	"oilsandsreview.com Prognosis 2012"	"Kearl"	"Imperial Oil Limited"	"Phase 2"	"Surface Mining"	"$8.9 billion"	""	"Construction"	2015-07-01	"110000 "	"Barrels of bitumen per day"	"Imperial Oil awarded PCL Industrial Management Inc. a $700-million contract for the Kearl Expansion Project."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"734"	"oilsandsreview.com Prognosis 2012"	"Kearl"	"Imperial Oil Limited"	"Phase 3 Debottleneck"	"Surface Mining"	""	""	"Approved"	2020-07-01	"70000 "	"Barrels of bitumen per day"	"The Government of Canadas joint review panel reviewing the proposed Jackpine mine expansion has determined that it has sufficient information to proceed to a public hearing. The hearing will commence on Oct. 29, 2012 at MacDonald Island Park in Fort McMurray."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"740"	"oilsandsreview.com Prognosis 2012"	"Jackpine"	"Shell Albian Sands"	"Expansion"	"Surface Mining"	""	""	"Application"	2017-07-01	"100000 "	"Barrels of bitumen per day"	"This will bring the Jackpine Mine’s Total Nominal Bitumen Production Capacity To 300,000 bbl/d. This Expansion Will Include Additional Mining Areas and Associated Processing Facilities, Utilities, Co-generation Plant and Infrastructure."	"Aug 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"742"	"oilsandsreview.com Prognosis 2012"	"Jackpine"	"Shell Albian Sands"	"Phase 1A"	"Surface Mining"	""	""	"Operating"	2010-07-01	"100000 "	"Barrels of bitumen per day"	"Mining & Extraction Facility located on the eastern portion of Lease 13, Project includes an open pit, truck and shovel mine, bitumen processing train, a cogeneration plant consisting of 170-megawatt gas turbine generators each fitted with a heat recovery steam boiler, infrastructure associated with the mine and facility, water and tailing management plans, and an integrated reclamation plan. The Jackpine Mine is planned to have full production in 2010 and last 22 years. Construction of the first process train and its associated facilities is currently underway with start-up scheduled in late 2009 and production ramping up through 2010."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"744"	"oilsandsreview.com Prognosis 2012"	"Jackpine"	"Shell Albian Sands"	"Phase 1B"	"Surface Mining"	""	""	"Approved"		"100000 "	"Barrels of bitumen per day"	"Shell reports that the Athabasca Oil Sands Project (Muskeg River and Jackpine) has now reached the milestone of 400 million barrels of cumulative production."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"748"	"oilsandsreview.com Prognosis 2012"	"Muskeg River"	"Shell Albian Sands"	"Commercial"	"Surface Mining"	"$1.8 billion"	""	"Operating"	2002-07-01	"155000 "	"Barrels of bitumen per day"	"Project Includes a Truck and Shovel Mining Operation, Bitumen Extraction and Treatment Plants and Realted Supporting Facilities, The Corridor Pipeline Will Carry Diluted Bitumen From The Muskeg River Mine To The Scotford Upgrader and Return Recycled Diluent To The Mine, Plans Are To Include a 170 MW Co-generation Facility and Associated Heat Recovery Equipment, ATCO Pipelines Will Build a 118 km Natural Gas Pipeline From an Existing Transmission System To Supply Gas To The Co-generation Plant, ATCO Structures Will Manufacture and Install Housing For 1,700 People ata Cost of $17 Million"	"Aug 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"750"	"oilsandsreview.com Prognosis 2012"	"Muskeg River"	"Shell Albian Sands"	"Expansion & Debottlenecking"	"Surface Mining"	""	""	"Approved"		"115000 "	"Barrels of bitumen per day"	"AOSP joint venture participants plan to increase the production capacity of the existing facilities by debottlenecking and adding a third process train with a nominal production capability of 100,000 bbl/d. Together with debottlenecking, the overall bitumen production capability of the expanded Muskeg River Mine would be about 270,000 bbl/d. April 28 an amendmet was submitted to the EUB that would integrate the development of the Jackpine Mine – Phase 1 resource with facilities associated with the expansion, mainly froth treatment, with associated utilities and infrastructure. The current project execution plan for the Muskeg River Mine Expansion is following this development option by providing an interconnecting pipeline to enable bitumen froth from Jackpine Mine – Phase 1 to be transported to the expanded Muskeg River Mine froth treatment plant for processing."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"755"	"oilsandsreview.com Prognosis 2012"	"Pierre River"	"Shell Albian Sands"	"Phase 1"	"Surface Mining"	""	""	"Application"	2018-07-01	"100000 "	"Barrels of bitumen per day"	"This Development Will Involve Mining and Processing Oil Sands in Two Trains At a Combined Production Rate of 200,000 bbls/d, Project Includes Crushers and Conveyors, Slurry Conditioning and Ore Preparation Facilities, Bitumen Extraction Facilities, Froth Treatment Facility, Tailings Handling and Treatment, Solvent Recovery, Tailings Solvent Recovery, Asphaltene Recovery, Administration Buildings, Mine Offices, Utilities, Co-generation, Airstrip, Camp Accomodations and a Bridge Across the Athabasca River, First Ore Process Train is Planned For 2018"	"Aug 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"757"	"oilsandsreview.com Prognosis 2012"	"Pierre River"	"Shell Albian Sands"	"Phase 2"	"Surface Mining"	""	""	"Application"		"100000 "	"Barrels of bitumen per day"	"Suncor says it has its tailings reduction operations (TRO) infrastructure project and commenced operations. It is also in the process of starting up the hydrotreating unit and hydrogen plant of the new Millennium Naphtha Unit, which is expected to stabilize secondary upgrading capacity and provide flexibility during maintenance activities for secondary upgrading units in the future."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"763"	"oilsandsreview.com Prognosis 2012"	"Base Operations"	"Suncor Energy Inc."	"Millennium Debottlenecking"	"Surface Mining"	""	""	"Operating"	2008-07-01	"23000 "	"Barrels of bitumen per day"	"The North Steepbank Extension is a Continuation Northward of the Steepbank Mine Across the Steepbank River, Ore Will Be Hauled Across the Steepbank River To the Steepbank Ore Preparation Plant Where It Will Be Crushed and Slurried For Hydrotransport To the Proposed Steepbank Extraction Plant For Primary Bitumen Extraction"	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"764"	"oilsandsreview.com Prognosis 2012"	"Base Operations"	"Suncor Energy Inc."	"Millennium Mine"	"Surface Mining"	""	""	"Operating"	1967-07-01	"294000 "	"Barrels of bitumen per day"	"The North Steepbank Extension is a Continuation Northward of the Steepbank Mine Across the Steepbank River, Ore Will Be Hauled Across the Steepbank River To the Steepbank Ore Preparation Plant Where It Will Be Crushed and Slurried For Hydrotransport To the Proposed Steepbank Extraction Plant For Primary Bitumen Extraction"	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"765"	"oilsandsreview.com Prognosis 2012"	"Base Operations"	"Suncor Energy Inc."	"North Steepbank Extension"	"Surface Mining"	"$400 million"	""	"Operating"	2012-07-01	"180000 "	"Barrels of bitumen per day"	"The North Steepbank Extension is a Continuation Northward of the Steepbank Mine Across the Steepbank River, Ore Will Be Hauled Across the Steepbank River To the Steepbank Ore Preparation Plant Where It Will Be Crushed and Slurried For Hydrotransport To the Proposed Steepbank Extraction Plant For Primary Bitumen Extraction"	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"767"	"oilsandsreview.com Prognosis 2012"	"Base Operations"	"Suncor Energy Inc."	"Steepbank Debottleneck Phase 3"	"Surface Mining"	""	""	"Operating"	2007-07-01	"4000 "	"Barrels of bitumen per day"	"Suncor expects to present development plans to the board of directors for a sanctioning decision in 2013."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"773"	"oilsandsreview.com Prognosis 2012"	"Fort Hills"	"Suncor Energy Inc."	"Debottleneck"	"Surface Mining"	""	""	"Approved"		"25000 "	"Barrels of bitumen per day"	"Fort Hills, Oilsands Mining & Extraction Facilities, Will Use BITMIN Process (Simplified Delayed Coker & Hydro Treating, 170 MW Cogen Facility (Approved by EUB) Deferred for Subsequent Phase, Hydrogen Plant, Boiler, Power Handling Facilities, Water Treatment & Heating Facilities, to Produce 170,000 bbls/day, Building 3,500 bbls/day Pilot Plant to test BITMIN Process, Total Project Costs Between 1.6 - 2.3 Billion Dollars. Project sanction decision by the partners in 2013."	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"774"	"oilsandsreview.com Prognosis 2012"	"Fort Hills"	"Suncor Energy Inc."	"Phase 1"	"Surface Mining"	""	""	"Approved"	2016-07-01	"165000 "	"Barrels of bitumen per day"	"Fort Hills, Oilsands Mining & Extraction Facilities, Will Use BITMIN Process (Simplified Delayed Coker & Hydro Treating, 170 MW Cogen Facility (Approved by EUB) Deferred for Subsequent Phase, Hydrogen Plant, Boiler, Power Handling Facilities, Water Treatment & Heating Facilities, to Produce 170,000 bbls/day, Building 3,500 bbls/day Pilot Plant to test BITMIN Process, Total Project Costs Between 1.6 - 2.3 Billion Dollars. Project sanction decision by the partners in 2013."	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"779"	"oilsandsreview.com Prognosis 2012"	"Voyageur South"	"Suncor Energy Inc."	"Phase 1"	"Surface Mining"	"$4.4 billion"	""	"Application"		"120000 "	"Barrels of bitumen per day"	"New Mining & Bitumen Extraction Facility, Co-generation Facilities, Reclamation & Tailings Storage Areas, Pipelines & Roads, Administrative Buildings, & Associated Infrustructure, New Mobile Ore Preparation Technology To Be Used Instead of Truck & Shovel Mining System."	"May 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"786"	"oilsandsreview.com Prognosis 2012"	"Mildred Lake/Aurora North & South"	"Syncrude Canada Ltd."	"Aurora South Train 1"	"Surface Mining"	""	""	"Approved"	2016-07-01	"100000 "	"Barrels of bitumen per day"	"Construction of the two new mine trains."	"Aug 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"788"	"oilsandsreview.com Prognosis 2012"	"Mildred Lake/Aurora North & South"	"Syncrude Canada Ltd."	"Aurora South Train 2"	"Surface Mining"	""	""	"Approved"	2018-07-01	"100000 "	"Barrels of bitumen per day"	"Teck says it anticipates receiving the final supplemental information requests relating to the Frontier regulatory application in Q3/2012 and responding in Q4."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"789"	"oilsandsreview.com Prognosis 2012"	"Mildred Lake/Aurora North & South"	"Syncrude Canada Ltd."	"Base Mine Stage 1 & 2 Expansion"	"Surface Mining"	""	""	"Operating"	1978-07-01	"290700 "	"Barrels of bitumen per day"	"Teck says it anticipates receiving the final supplemental information requests relating to the Frontier regulatory application in Q3/2012 and responding in Q4."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"790"	"oilsandsreview.com Prognosis 2012"	"Mildred Lake/Aurora North & South"	"Syncrude Canada Ltd."	"Stage 3 Expansion"	"Surface Mining"	""	""	"Operating"	2006-07-01	"116300 "	"Barrels of bitumen per day"	"Teck says it anticipates receiving the final supplemental information requests relating to the Frontier regulatory application in Q3/2012 and responding in Q4."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"796"	"oilsandsreview.com Prognosis 2012"	"Frontier"	"Teck Resources Limited"	"Phase 1"	"Surface Mining"	"$14.5 billion"	""	"Application"	2021-07-01	"75000 "	"Barrels of bitumen per day"	"Application will be for Frontier and Equinox combined project for a 80,000 bbls/d initially, rising to 290,000 bbls/d at full production (gross). Regulatory application to be submitted Q4 2011 wirh approval anticipated in 2014. Phases 1 and 2 of the project to cost $14.5 billion."	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"798"	"oilsandsreview.com Prognosis 2012"	"Frontier"	"Teck Resources Limited"	"Phase 2"	"Surface Mining"	""	""	"Application"	2024-07-01	"80000 "	"Barrels of bitumen per day"	"SilverBirch has announced that the Equinox project will be developed as a fourth phase to the Frontier project.In this configuration, only primary extraction would occur at Equinox and bitumen froth would be transported to Frontier for further froth treatment.Equinox has a capacity of approximately 30-50,000 bbls/day, which, combined with the Frontier Project would bring the total capacity to approximately 290,000 bbls/day."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"799"	"oilsandsreview.com Prognosis 2012"	"Frontier"	"Teck Resources Limited"	"Phase 3"	"Surface Mining"	"$8.4 billion"	""	"Application"	2027-07-01	"80000 "	"Barrels of bitumen per day"	"SilverBirch has announced that the Equinox project will be developed as a fourth phase to the Frontier project.In this configuration, only primary extraction would occur at Equinox and bitumen froth would be transported to Frontier for further froth treatment.Equinox has a capacity of approximately 30-50,000 bbls/day, which, combined with the Frontier Project would bring the total capacity to approximately 290,000 bbls/day."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"800"	"oilsandsreview.com Prognosis 2012"	"Frontier"	"Teck Resources Limited"	"Phase 4 Equinox"	"Surface Mining"	""	""	"Application"	2030-07-01	"40000 "	"Barrels of bitumen per day"	"SilverBirch has announced that the Equinox project will be developed as a fourth phase to the Frontier project.In this configuration, only primary extraction would occur at Equinox and bitumen froth would be transported to Frontier for further froth treatment.Equinox has a capacity of approximately 30-50,000 bbls/day, which, combined with the Frontier Project would bring the total capacity to approximately 290,000 bbls/day."	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"810"	"oilsandsreview.com Prognosis 2012"	"Joslyn North Mine"	"Total E&P Canada Ltd."	"Phase 1"	"Surface Mining"	"$9.0 billion"	""	"Approved"	2018-07-01	"100000 "	"Barrels of bitumen per day"	"The application seeks to construct an open pit, truck and shovel mine; two trains of froth production and treatment; a co-generation plant; one external tailings location; and other related infrastructure to support the operation (water intake, water pipeline, water storage construction, and operations of camps and roads)."	"Jul 2012"	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
"817"	"oilsandsreview.com Prognosis 2012"	"Joslyn South Mine"	"Total E&P Canada Ltd."	"Phase 1"	"Surface Mining"	""	""	"Announced"		"100000 "	"Barrels of bitumen per day"	"817"	""	"2012"	"http://www.oilsandsreview.com/statistics/projects.asp"
